"ID","Time","User.ID","Book.ID","Page","State","Type.Code","Difficulty..1.5.","Background.Knowledge.Needed..1.5.","Graesser.Inference.Type","Question","Response","Glenn.s.rating","Amber.s.rating","Final.rating","Text.used.to.make.inference"
"2","16/06/2018 22:15","249","2","1","0","98","2","1","Character emotional reaction","How does Shiranna feel as the shuttle is taking off?","She was very scared. She was feeling the speed of the space shuttle. she remembered her mom and wanted to meet her very soon.","0,5","1,0","0,5","Just the thought of leaving Earth both thrilled and terrified her… Her heart stopped as the trailer-sized shuttle moved forward on the track without making a sound. She took in a deep breath. …she said, trying to be brave …."
"5","03/08/2018 18:55","291","2","1","0","98","2","1","Character emotional reaction","How does Shiranna feel as the shuttle is taking off?","Shiranna feels both excited and nervous as the shuttle is taking off.","0,5","1,0","1,0","Just the thought of leaving Earth both thrilled and terrified her… Her heart stopped as the trailer-sized shuttle moved forward on the track without making a sound. She took in a deep breath. …she said, trying to be brave …."
"6","03/08/2018 23:16","294","2","1","0","98","2","1","Character emotional reaction","How does Shiranna feel as the shuttle is taking off?","like she can do it !","0,0","0,5","0,0","Just the thought of leaving Earth both thrilled and terrified her… Her heart stopped as the trailer-sized shuttle moved forward on the track without making a sound. She took in a deep breath. …she said, trying to be brave …."
"7","18/08/2018 14:59","305","2","1","0","98","2","1","Character emotional reaction","How does Shiranna feel as the shuttle is taking off?","She is nervous but trying to be brave","0,5","1,0","0,5","Just the thought of leaving Earth both thrilled and terrified her… Her heart stopped as the trailer-sized shuttle moved forward on the track without making a sound. She took in a deep breath. …she said, trying to be brave …."
"8","20/08/2018 16:14","312","2","1","0","98","2","1","Character emotional reaction","How does Shiranna feel as the shuttle is taking off?","Nervous, but also excited to be with her mother.","0,5","1,0","1,0","Just the thought of leaving Earth both thrilled and terrified her… Her heart stopped as the trailer-sized shuttle moved forward on the track without making a sound. She took in a deep breath. …she said, trying to be brave …."
"9","22/08/2018 20:47","320","2","1","0","98","2","1","Character emotional reaction","How does Shiranna feel as the shuttle is taking off?","Anxious but determined, and attempting to remain positive.","0,5","1,0","0,5","Just the thought of leaving Earth both thrilled and terrified her… Her heart stopped as the trailer-sized shuttle moved forward on the track without making a sound. She took in a deep breath. …she said, trying to be brave …."
"96","03/08/2018 11:36","290","2","4","0","98","1","3","casual antecedent","Why did her body want to float?","Her body wanted to float because it was feeling the effects of the G-force, but also, she may have felt so overwhelmed by the sight of Earth that she could barely contain herself.","0,0","0,5","0,0","Using its accumulated momentum, the space shuttle bulleted off the track and into Earth's orbit, leaving her home on Earth far behind.After the g-force died down, Shiranna opened her eyes and looked outside her window. She thought she was going to be able to see the entire planet from the space shuttle, but she was still too close to Earth. Though seatbelts strapped her down to her chair, her body wanted to float."
"97","03/08/2018 23:17","294","2","4","0","98","1","3","casual antecedent","Why did her body want to float?","cause it was taking off","0,0","0,5","0,0","Using its accumulated momentum, the space shuttle bulleted off the track and into Earth's orbit, leaving her home on Earth far behind.After the g-force died down, Shiranna opened her eyes and looked outside her window. She thought she was going to be able to see the entire planet from the space shuttle, but she was still too close to Earth. Though seatbelts strapped her down to her chair, her body wanted to float."
"98","05/08/2018 17:07","296","2","4","0","98","1","3","casual antecedent","Why did her body want to float?","The gravitational forces were pressing down on her body, and had it not been for her seat and the straps, she obviously would've been in danger. I think the author used the phrase her body wanted to float"" as a way of describing the physical forces she wa""","0,0","0,5","0,0","Using its accumulated momentum, the space shuttle bulleted off the track and into Earth's orbit, leaving her home on Earth far behind.After the g-force died down, Shiranna opened her eyes and looked outside her window. She thought she was going to be able to see the entire planet from the space shuttle, but she was still too close to Earth. Though seatbelts strapped her down to her chair, her body wanted to float."
"99","24/08/2018 19:20","323","2","4","0","98","1","3","casual antecedent","Why did her body want to float?","Her body wanted to float as she was leaving gravity behind.","1,0","0,5","0,5","Using its accumulated momentum, the space shuttle bulleted off the track and into Earth's orbit, leaving her home on Earth far behind.After the g-force died down, Shiranna opened her eyes and looked outside her window. She thought she was going to be able to see the entire planet from the space shuttle, but she was still too close to Earth. Though seatbelts strapped her down to her chair, her body wanted to float."
"100","28/08/2018 18:47","338","2","4","0","98","1","3","casual antecedent","Why did her body want to float?","She was experiencing weightlessness as the shuttle ascended.","0,5","1,0","1,0","Using its accumulated momentum, the space shuttle bulleted off the track and into Earth's orbit, leaving her home on Earth far behind.After the g-force died down, Shiranna opened her eyes and looked outside her window. She thought she was going to be able to see the entire planet from the space shuttle, but she was still too close to Earth. Though seatbelts strapped her down to her chair, her body wanted to float."
"101","29/08/2018 13:19","340","2","4","0","98","1","3","casual antecedent","Why did her body want to float?","Gravity was decreasing as she ascended, making her body more and more weightless.","0,5","1,0","1,0","Using its accumulated momentum, the space shuttle bulleted off the track and into Earth's orbit, leaving her home on Earth far behind.After the g-force died down, Shiranna opened her eyes and looked outside her window. She thought she was going to be able to see the entire planet from the space shuttle, but she was still too close to Earth. Though seatbelts strapped her down to her chair, her body wanted to float."
"102","29/08/2018 21:47","344","2","4","0","98","1","3","casual antecedent","Why did her body want to float?","Because there is no gravity to hold her in her seat in space. She is weightless.","0,5","1,0","1,0","Using its accumulated momentum, the space shuttle bulleted off the track and into Earth's orbit, leaving her home on Earth far behind.After the g-force died down, Shiranna opened her eyes and looked outside her window. She thought she was going to be able to see the entire planet from the space shuttle, but she was still too close to Earth. Though seatbelts strapped her down to her chair, her body wanted to float."
"103","14/06/2018 12:13","237","2","4","0","98","1","3","casual antecedent","Why did her body want to float?","There is no gravity in space.","1,0","1,0","1,0","Using its accumulated momentum, the space shuttle bulleted off the track and into Earth's orbit, leaving her home on Earth far behind.After the g-force died down, Shiranna opened her eyes and looked outside her window. She thought she was going to be able to see the entire planet from the space shuttle, but she was still too close to Earth. Though seatbelts strapped her down to her chair, her body wanted to float."
"104","16/06/2018 00:44","246","2","4","0","98","1","3","casual antecedent","Why did her body want to float?","Her body wanted to float because of the loss of gravity since the shuttle left the Earth's atmosphere.","1,0","1,0","1,0","Using its accumulated momentum, the space shuttle bulleted off the track and into Earth's orbit, leaving her home on Earth far behind.After the g-force died down, Shiranna opened her eyes and looked outside her window. She thought she was going to be able to see the entire planet from the space shuttle, but she was still too close to Earth. Though seatbelts strapped her down to her chair, her body wanted to float."
